time,outdoor_temp_C,global_irradiance_W_m2,effective_outdoor_temp_C,room_air_setpoint_C,dynamic_heating_balance_temp_C,is_night_setback,heating_degree_K,heat_loss_indicator_kW,usable_solar_gain_kW,space_user_modifier,dhw_user_modifier,is_vacation,space_heating_load_kW,dhw_load_kW,total_heat_load_kW
2025-06-28 19:00:00,26.9,49.0,27.145428181561854,20.0,15.0,0,0.0,0.0,104.47157677217893,1.0,1.0,0,3.297032087517071e-81,23.95778793304728,23.95778793304728
2025-06-28 20:00:00,26.5,0.0,27.002659973216726,20.0,15.0,0,0.0,0.0,88.43328050815624,1.0,1.0,0,2.210066700685423e-81,30.315392793548614,30.315392793548614
2025-06-28 21:00:00,26.2,0.0,26.82511221568126,20.0,15.0,0,0.0,0.0,74.85715582227962,1.0,1.0,0,1.4814520125452863e-81,30.312658201828594,30.312658201828594
2025-06-28 22:00:00,25.9,0.0,26.620478118001486,20.0,15.0,0,0.0,0.0,63.365214380848734,1.0,1.0,0,9.930469812489469e-82,23.929786169499145,23.929786169499145
2025-06-28 23:00:00,25.2,0.0,26.306269470635353,20.0,15.0,0,0.0,0.0,53.637495967164384,1.0,1.0,0,6.656592981863469e-82,15.42369384817812,15.42369384817812
2025-06-29 00:00:00,24.9,0.0,25.99520376494022,20.0,15.0,0,0.0,0.0,45.403160105098664,1.0,1.0,0,4.4620477140432334e-82,3.9325427350281226,3.9325427350281226
2025-06-29 01:00:00,23.9,0.0,25.531746332829602,20.0,15.0,0,0.0,0.0,38.432945281248635,1.0,1.0,0,2.9910000290906795e-82,3.932542753597313,3.932542753597313
2025-06-29 02:00:00,23.1,0.0,24.993845948238715,20.0,15.0,0,0.0,0.0,32.53278581429793,1.0,1.0,0,2.004927277192663e-82,3.9325464070694593,3.9325464070694593
2025-06-29 03:00:00,22.1,0.0,24.353729490576324,20.0,15.0,0,0.0,0.0,27.538408651583815,1.0,1.0,0,1.3439429447458947e-82,3.9328850589504474,3.9328850589504474
2025-06-29 04:00:00,22.2,37.0,23.87732621378482,20.0,15.0,0,0.0,0.0,24.953051284471254,1.0,1.0,0,9.008718965913409e-83,3.9475453636052915,3.9475453636052915
2025-06-29 05:00:00,23.0,167.0,23.683262342304687,20.0,15.0,0,0.0,0.0,28.53480735018772,1.0,1.0,0,6.038724911953213e-83,4.241356372791042,4.241356372791042
2025-06-29 06:00:00,24.0,314.0,23.753324464158688,20.0,15.0,0,0.0,0.0,38.09147865595142,1.0,1.0,0,4.04787836097704e-83,6.917811100481536,6.917811100481536
2025-06-29 07:00:00,25.1,430.0,24.051208038143685,20.0,15.0,0,0.0,0.0,51.32983245320133,1.0,1.0,0,2.7133740092767976e-83,17.491599884681193,17.491599884681193
2025-06-29 08:00:00,25.7,517.0,24.415919528984464,20.0,15.0,0,0.0,0.0,66.39746164981045,1.0,1.0,0,1.81882899081033e-83,32.94216985834664,32.94216985834664
2025-06-29 09:00:00,26.0,530.0,24.76631688872498,20.0,15.0,0,0.0,0.0,79.72895578509717,1.0,1.0,0,1.2191975328509361e-83,33.6457783321065,33.6457783321065
2025-06-29 10:00:00,26.8,430.0,25.216166000419925,20.0,15.0,0,0.0,0.0,86.5751959135741,1.0,1.0,0,8.172525463471773e-84,20.45638957543381,20.45638957543381
2025-06-29 11:00:00,26.3,195.0,25.455909232407627,20.0,15.0,0,0.0,0.0,81.93964191359791,1.0,1.0,0,5.478207644901833e-84,14.023237091729635,14.023237091729635
2025-06-29 12:00:00,26.5,455.0,25.686861292601435,20.0,15.0,0,0.0,0.0,89.5561578264516,1.0,1.0,0,3.672152400723388e-84,16.187111167138692,16.187111167138692
2025-06-29 13:00:00,27.6,704.0,26.110046076553783,20.0,15.0,0,0.0,0.0,107.05557815011966,1.0,1.0,0,2.461517366302785e-84,18.159674824250935,18.159674824250935
2025-06-29 14:00:00,28.3,616.0,26.59446216952979,20.0,15.0,0,0.0,0.0,117.96252675045795,1.0,1.0,0,1.6500044342976084e-84,15.956135306517156,15.956135306517156
2025-06-29 15:00:00,27.7,473.0,26.83900627191474,20.0,15.0,0,0.0,0.0,120.84782420274817,1.0,1.0,0,1.1060310483573819e-84,11.454563705756744,11.454563705756744
2025-06-29 16:00:00,26.8,330.0,26.8303781151119,20.0,15.0,0,0.0,0.0,116.94294055476786,1.0,1.0,0,7.413947832517667e-85,8.578219213268083,8.578219213268083
2025-06-29 17:00:00,26.8,263.0,26.823658499837382,20.0,15.0,0,0.0,0.0,110.66364847383346,1.0,1.0,0,4.969717852399071e-85,9.829604850928533,9.829604850928533
2025-06-29 18:00:00,26.2,185.0,26.685705728042493,20.0,15.0,0,0.0,0.0,101.88621418449901,1.0,1.0,0,3.331301499604284e-85,15.611572292824235,15.611572292824235
2025-06-29 19:00:00,24.8,53.0,26.268589097641726,20.0,15.0,0,0.0,0.0,88.59729011741001,1.0,1.0,0,2.233038174573338e-85,23.95778793304728,23.95778793304728
2025-06-29 20:00:00,23.2,1.0,25.58981959216775,20.0,15.0,0,0.0,0.0,75.04037321944469,1.0,1.0,0,1.4968502519793398e-85,30.315392793548614,30.315392793548614
2025-06-29 21:00:00,21.6,0.0,24.707274622693877,20.0,15.0,0,0.0,0.0,63.520304559230986,1.0,1.0,0,1.0033687298152494e-85,30.312658201828594,30.312658201828594
2025-06-29 22:00:00,20.4,0.0,23.754508849057583,20.0,15.0,0,0.0,0.0,53.76877696887499,1.0,1.0,0,6.725781731604789e-86,23.929786169499145,23.929786169499145
2025-06-29 23:00:00,19.1,0.0,22.72493513645883,20.0,15.0,0,0.0,0.0,45.514287073872026,1.0,1.0,0,4.508426319954985e-86,15.42369384817812,15.42369384817812
2025-06-30 00:00:00,17.9,0.0,21.657663262542872,20.0,15.0,0,0.0,0.0,38.527012229457775,1.0,1.0,0,3.022088538340513e-86,3.641243537315576,3.641243537315576
2025-06-30 01:00:00,16.8,0.0,20.583151952765586,20.0,15.0,0,0.0,0.0,32.6124117668732,1.0,1.0,0,2.0257665281441904e-86,3.6412792798178724,3.6412792798178724
2025-06-30 02:00:00,15.2,0.0,19.3924029562062,20.0,15.0,0,0.0,0.0,27.605810565265788,1.0,1.0,0,1.3579119124030711e-86,3.643547413273645,3.643547413273645
2025-06-30 03:00:00,14.3,0.0,18.26596741000853,20.0,15.0,0,0.0,0.0,23.367814144289724,1.0,1.0,0,9.102355756343698e-87,3.710467670513826,3.710467670513826
2025-06-30 04:00:00,14.8,43.0,17.499298133014612,20.0,15.0,0,0.0,0.0,21.68903681346941,1.0,1.0,0,6.101491529625074e-87,4.617656316705069,4.617656316705069
2025-06-30 05:00:00,16.0,178.0,17.167654560049275,20.0,15.0,0,0.0,0.0,26.260127613184416,1.0,1.0,0,4.089952083024344e-87,10.107525325524076,10.107525325524076
2025-06-30 06:00:00,16.7,330.0,17.06420973757329,20.0,15.0,0,0.0,0.0,36.876183992203885,1.0,1.0,0,2.7415768685764367e-87,23.752842167053664,23.752842167053664
2025-06-30 07:00:00,17.8,485.0,17.226965967445764,20.0,15.0,0,0.0,0.0,52.74235204237326,1.0,1.0,0,1.837733932754401e-87,33.07540546238968,33.07540546238968
2025-06-30 08:00:00,19.4,630.0,17.707639393805948,20.0,15.0,0,0.0,0.0,72.60878107355302,1.0,1.0,0,1.2318698944051868e-87,24.275679595530505,24.275679595530505
2025-06-30 09:00:00,21.0,752.0,18.435906981742626,20.0,15.0,0,0.0,0.0,94.84047393476921,1.0,1.0,0,8.257470843276028e-88,12.104446876248792,12.104446876248792
2025-06-30 10:00:00,21.8,840.0,19.18004172305611,20.0,15.0,0,0.0,0.0,117.56518655499593,1.0,1.0,0,5.535148235802736e-88,9.8827932982525,9.8827932982525
2025-06-30 11:00:00,23.2,887.0,20.069253346001723,20.0,15.0,0,0.0,0.0,138.8873947219979,1.0,1.0,0,3.7103208202373785e-88,13.526424673912048,13.526424673912048
2025-06-30 12:00:00,24.0,895.0,20.938731427810836,20.0,15.0,0,0.0,0.0,157.29134435148086,1.0,1.0,0,2.4871024230285104e-88,16.594862763245526,16.594862763245526
2025-06-30 13:00:00,25.6,854.0,21.96980038587295,20.0,15.0,0,0.0,0.0,171.0501147094084,1.0,1.0,0,1.6671546106998216e-88,15.76328242728862,15.76328242728862
