time,building 1,building 2,building 3,building 4,building 5,building 6,building 7,building 8,building 9,building 10,building 11,building 12,building 13,building 14,building 15,building 16,building 17,building 18,building 19,building 20,building 21,building 22,building 23,building 24,building 25,building 26,building 27,building 28,building 29,building 30,building 31,building 32,building 33,building 34,building 35,building 36,building 37,Sum
2025-01-05 04:00:00,69.06021055055318,136.3611298127936,123.66520437504927,86.68292429079152,65.42470908963752,98.037897216082,106.90821942391432,66.60810421091634,484.0481403852526,73.10774078329284,79.9942480283743,73.68899955693007,111.3371782398947,49.72729748679565,98.82338443039154,128.37102764301147,9.730937297541693,35.57615129411526,154.54212276469767,31.495908948248974,84.43391526515039,74.1552907312227,55.33689351768589,43.748273303474896,5.5076406166694545,4.0540452904367275,0.415128414925228,76.7592847493248,65.7437626761987,66.43499937135698,187.0637237247248,153.01604503481127,28.324050662808315,69.38377719674656,676.4479116340834,20.876833625861135,0.5016329339928177,3695.394744577759
2025-01-05 05:00:00,70.26488234596049,144.77910360709438,129.05399081866094,88.33385464378982,69.30637278028784,104.06348626255442,110.61412640982329,69.09186354175256,499.7288792915435,77.52464219790319,84.48367302924916,79.43038019071061,116.86886308746487,52.68311250194357,103.58831871552263,138.48843539264496,10.364270059081056,37.2168950031248,167.711087357975,32.370516916889166,85.03997933317422,78.70902253013726,60.20114791265484,45.70663690317431,6.554568892682621,4.370361344929273,0.4270363288578554,78.50382371527424,67.55087572592532,69.6493640812456,194.75854102969151,161.85933609737506,28.55164478851739,77.02123868317267,691.6446007763566,22.67237556926498,0.5176067373440343,3859.704914603755
2025-01-05 06:00:00,77.96007932419238,156.84172813371802,133.91860718449422,95.89941818144965,72.0421850500396,113.07581795043302,119.74762134041134,71.77202027302002,540.4536400738491,80.86384677902859,89.97751625848333,85.37408203216434,124.81730872241151,54.951067197751165,107.35997948869013,143.82695162525383,10.85134299150204,41.338592053371144,173.79785305276258,34.81102471883511,93.87088850978328,85.5389697469769,63.28762170073451,49.572244155574175,7.12029870582562,4.753567673444262,0.4383077812817776,85.77617890189171,71.5911812740529,75.85606006955022,209.6388552999776,169.14425452194112,31.196064646688246,83.37485542437999,733.941089958137,24.323506117389822,0.5325759071393331,4119.637202826629
2025-01-05 07:00:00,82.06874573865171,164.9464769110947,142.01610805596636,102.664507198052,76.4786625027434,117.77842565302123,125.08909108257008,79.10133955815448,570.2532895301657,86.7305526857238,96.06049176341095,88.46219889248047,131.2770877287943,59.22456445275183,116.67489851272384,153.27109074994885,10.88683369514935,44.24594695409436,180.0453383866863,37.20954016905574,95.65478985422547,90.33556797117005,67.69067916542716,53.94124141086471,8.06606444737167,4.969009244761016,0.44866522115858987,91.30330227735631,81.38557780927573,82.13236790431841,220.3992962525018,181.11225816524941,33.84263445350208,86.36826104238445,765.9431642128832,25.94824429222051,0.5461667729467563,4354.572480718856
2025-01-05 08:00:00,83.98788418777961,174.7705534523603,150.23609308483216,106.27719494401315,79.49271471981126,120.76068476236499,130.0348561635186,81.52156477217785,601.4736267388191,89.40834468694908,99.47930799318381,93.52275524408746,138.44094227221032,61.48525543294521,122.59298197127836,156.0185218603315,12.215551308841542,44.079221571771754,187.88677391472322,43.1856041693464,102.65664053408123,96.68324071044452,70.54478400180932,55.1334331021041,8.10105669751726,5.6547344662484225,0.45720500646005724,98.30156527739037,83.46815587866247,85.27759912609916,229.98829875366576,181.75380813184842,36.25671105504288,92.63399592632861,802.1351031465356,26.440651257052643,0.5570068918587658,4552.914423214494
2025-01-05 09:00:00,83.90687230021129,172.8622814336331,147.88595990180056,107.20036752154576,76.79303115810902,120.01658765337184,131.5603614716632,81.88724842149234,568.8590299125742,88.27730676766376,99.04854224842967,89.94187966876618,138.12243924558652,60.64608748565667,121.29842067438487,155.26263299966305,12.159816324463371,42.58160799397293,187.54621980622096,41.21301531948757,102.42928628218856,95.43103057225603,70.19698013256588,56.99564363481209,7.856867566036306,5.420597529556403,0.4603970603710516,90.71592568962754,82.00303876383668,84.29881641316067,231.48075255695508,182.44285154292254,36.23258882995656,92.58474395304367,793.6955692387345,27.576379473304566,0.5595523157862248,4487.450729863811
2025-01-05 10:00:00,81.66754726199089,167.2669303235057,144.0292454061224,100.47633253778181,74.91943820806435,113.6452064737569,127.07529388567475,76.94211901784442,565.1476860101584,84.12812393272411,96.07134931988266,87.53258263815816,132.7705472219783,57.53909295512756,117.80322553795182,153.19436207485347,12.395170201011632,43.28583804387314,180.3294050502257,39.980595821735626,96.72825844070722,92.29393674581041,69.14575227339499,54.78817653931827,7.351786253603064,5.220640818151046,0.4560481758201333,89.86925464108991,79.04075370641841,81.9826288650529,223.17936101635104,178.91058038429568,34.74148009949685,86.03344570345567,781.2579429894752,26.626999302593006,0.5492177567826512,4364.376355634239
2025-01-05 11:00:00,80.71347893126965,165.4382403231315,141.99625170942542,100.73186204738565,75.79457124135628,113.72212569276083,123.26240430812705,75.72518876713163,571.5605918261223,85.18280427442134,95.92017277383842,86.45378193372159,128.5872852954293,58.194700755823675,119.420894967958,151.12502714862754,10.53397147618852,40.3510876082131,180.28998173053495,38.707384530973016,101.13171860226964,91.82746497283586,67.98811044554958,52.22493524051361,7.475852426722813,5.424927591686632,0.44625652385355413,91.20035385134233,78.12778776590557,78.88838588544081,217.6823236451526,176.85999274003606,33.779349816441226,88.44032676714015,765.1182924551321,26.219344698217984,0.5307811929744036,4327.078011963655
2025-01-05 12:00:00,81.70988934511126,166.25849105255986,143.00452830085962,101.24937115376753,75.40452566605803,119.37896551771193,126.48424677242905,78.48657459423953,572.8771265251128,84.18393840246496,96.03994057809678,88.95390648336885,131.5209695031216,57.734693861717204,118.06692537093228,157.73765696407725,11.097011263918635,44.230287267669496,181.335336723353,38.39206820346423,94.0783315115358,92.98912481081538,68.76040965754986,52.78962529536368,8.186587197577508,5.178332508401647,0.4362981660391579,91.24986745555198,79.05576042644493,83.63439520155931,222.44734052717828,178.44727398005836,35.245887124427405,89.21003918976105,763.5762998248647,26.373417840732902,0.5137948978050568,4366.319239165702
2025-01-05 13:00:00,80.72816266594701,167.974748938658,141.53459836929756,102.51198512737867,75.46082222970682,117.56492122984474,132.26301523118101,76.97572654807969,574.2737647156962,84.9247457065132,94.2148829126347,88.57032650804668,131.40545381252485,58.44722054338004,116.6530646000962,153.1210275545803,11.504514456406367,41.52788618994298,176.09686397368668,38.60804763439072,94.30902606101455,94.59755688795477,69.38203231605566,53.873794912112835,7.606479225733342,5.466123051609202,0.42558063422372294,91.87697020558953,80.32977831683176,81.56433984673595,229.56870929914788,174.41514186806182,34.77642762350401,87.82078896356994,751.658281068491,26.32670549303557,0.49737654777659246,4348.856891269442
2025-01-05 14:00:00,80.06119862003194,162.93402156308483,137.90119754093567,100.53542859621734,75.17710901151113,114.88215896645596,124.50140475787411,73.71815135675438,562.1721257647663,84.99153232410764,92.05804199400342,86.72926152635225,127.60166203125256,58.480923112447186,112.60995241371815,151.61017999436052,11.140166299355814,40.78153180273042,170.8386377228372,38.12569147342443,94.44692192881186,91.72367623836632,65.52960573225701,53.434649263530275,7.525150074791071,4.91675536917287,0.4153924277667198,89.62647576886002,78.10134681918271,80.187937558563,218.63753732453225,172.40323081336155,33.95278017882747,85.60776750686802,741.9177175228418,26.52252388118198,0.483465895726964,4252.283311176863
2025-01-05 15:00:00,75.75273501066371,157.61846867576946,137.78738519560702,97.35473191475862,72.15017337203008,112.04577937919049,119.89472461476583,74.95370850966832,556.5767385719895,79.13045670975744,91.75385471597605,84.97385193944551,129.28507572949738,54.32631082272506,110.83498605395337,144.78326048292843,11.424522082632842,39.56539410343413,170.02428249331643,37.136911804296275,90.84154279953843,88.36234671538443,64.60033272272396,52.065445854821334,6.929259539682863,4.80446424775069,0.4086496564019433,89.06052778724552,74.60158584724795,77.36860100598197,211.28107618479638,167.2098898321658,32.53955276648655,84.22650478183517,738.6124565927728,24.64897322873992,0.47570956041922136,4165.4102713064
2025-01-05 16:00:00,74.18570270839545,152.30559923974255,133.78937053211976,99.20326815952689,71.67416758004093,108.58352464845409,116.94662184728654,74.20190252063684,542.9077077967855,77.24264693560644,89.55966076274788,85.22777783480133,121.45102590949314,52.85186070636718,107.28720854914991,143.86496872963826,10.891424541961877,40.46967583417527,170.16058348674298,36.61876359605179,93.71110653180409,84.69345404975272,62.6577237077433,51.265778014414565,8.053728360612721,4.555654998691877,0.40691138890134804,86.18669271374105,76.17611536693092,77.29539985742026,206.8776251572677,167.81255366404173,31.683548605253964,80.35601060639421,725.2138544031714,24.788358750058258,0.4752399217996975,4091.633218017724
2025-01-05 17:00:00,79.64345629081451,158.40865496090245,137.72505690641756,97.88123886290315,69.94574315059837,111.71617134970424,118.91370417564316,73.95627118947772,564.1837487828666,80.14776917360145,89.84402182412295,84.47217579679753,123.77073554258273,54.89803015263249,112.84343101620193,142.21593970834323,11.505024494680844,40.9052865494548,168.2516345938421,37.78559077336211,91.39162801434296,88.36347714493431,64.0515395314486,50.680492160805,7.150384095033045,5.480650059394846,0.4074970472977998,90.78262447641133,77.44478362448807,77.91451212128757,209.9653838306859,170.39154675593815,32.70667594917932,83.3832903080181,733.2803520827239,24.39611498711345,0.4781544684667838,4167.282791952521
2025-01-05 18:00:00,79.13227710462164,160.756175819161,138.87008998164399,99.35845977048025,75.0557047186411,112.31948949705836,124.3154057909947,75.52234254740654,559.0266922596354,81.05850689783439,93.5271976459832,87.0321883119872,128.88912437428587,55.66945138854836,114.83462451386343,148.42555793427374,11.353016429519341,42.316271661642006,175.33432024859795,35.71534495116422,97.56240612552126,89.44782563039728,67.86505438567711,52.918693992601156,7.949359323095964,5.21978818257154,0.409105831034898,89.04952553465061,78.4233409590117,80.75948946015494,218.53319719172652,171.27486988015394,33.822012645300624,87.05202141109348,736.5920677666242,25.1965791237549,0.48249103747164324,4241.0700703281855
2025-01-05 19:00:00,81.09937288725163,164.43809135217717,142.04654755671706,101.70249252457276,74.15659835041644,117.7516179386877,125.6743719329968,76.97469752707775,572.6608066746951,84.058498485932,97.27354391992938,89.78203532717832,134.6950710625147,57.94609260385078,117.55087342913669,149.23023752267832,12.639571825127579,42.93952180669928,177.47824099618222,38.90251069313418,96.81464588059322,91.39874710260034,69.2829098512588,53.20084194758999,7.292789489320833,5.511155268892661,0.41000610914129654,92.1202944042126,82.75304565878584,83.56754815628665,222.61142680164954,181.75628314009492,35.3091483391584,87.11202841901456,756.0176893842226,26.66353864326071,0.4859294179043442,4351.308822430943
2025-01-05 20:00:00,83.80294575333156,169.17302645263837,146.97657124448793,103.8856548065435,78.48095798834692,117.03708644874723,128.5862186502135,81.04407791179405,585.1511265731094,89.42114366753563,99.04178621413905,90.89647629984448,134.841598089949,61.88475232410767,118.35355608627769,151.917973378012,10.876504572869065,43.60148144642823,184.5351281618039,40.888507764847866,100.07161484034154,94.37096416945892,70.38137536356564,56.210005121362684,7.28466901951237,5.514995157149682,0.4095421818964936,94.79228890163117,80.86257815911641,85.50192475245719,227.20113965354656,184.1431505445246,37.06772247758103,91.28010088604717,790.8819410269001,26.660004457686718,0.4875914547634361,4473.51818200257
2025-01-05 21:00:00,80.0165718542844,164.23902036142104,145.67826872757297,101.30421380600262,76.53467408259037,116.20237795439833,126.36784102539072,79.64457103356342,576.9561317955911,87.67249151221218,98.04068175931596,87.7525072009261,132.04177528429594,60.704669995125855,116.87243422020168,151.34825055232332,11.489510421938466,44.3911476019936,175.50986382590017,39.00573428074095,98.85255429672947,91.19211279455759,69.84119557707197,53.74892434346229,8.050370785834863,5.642222324776978,0.4074047781091513,93.89361275110414,80.37118387685703,85.39567519534651,223.37872235835795,177.6471683919579,35.50151688341772,88.13179983895505,765.0541732539083,26.347249714140933,0.48708143157898864,4375.715705891957
2025-01-05 22:00:00,79.98720536734271,157.36627992034553,137.1953526856984,101.01999473065545,73.62786470314643,113.12936755976543,122.05622996536627,76.23598768529112,554.5658000271616,82.23377404038612,93.21498321820694,87.3872737536662,129.34701559467683,56.55373355968169,111.03911778767372,141.38203435259234,10.421503530712988,42.878966702618115,178.85718696513206,37.25398987052586,94.1832644189431,86.76012116504133,66.26372608503588,51.429402823877034,7.494571416716586,5.002496092034978,0.4042073371851793,89.45216027765662,77.55913873106941,80.94878687033828,215.2081357999857,171.6303565025915,33.55383323392035,81.88946204446839,742.2335070757805,25.833313565085643,0.4851261729317112,4216.0852716333075
2025-01-05 23:00:00,74.36495548465942,151.09507455575348,129.57253153714498,95.41711691768724,68.33402599747986,106.80724453700678,116.15363951216453,69.08096068299047,531.2165861772172,78.83552542812649,88.31447539804668,81.18880979483103,124.99943962691687,53.93712111470449,105.34250123227396,135.45236457754942,10.058416398697773,40.04588989434419,162.09598081540003,36.32192156080668,91.05545501074866,82.9372337978877,63.35087462889231,48.86116188452633,6.596189844770391,5.262305168535161,0.4001604613962352,85.15108774621713,73.01089573903916,75.47361114692033,204.53985740674986,162.95915625829616,30.866740798635064,80.10181494313714,706.4068042002716,24.38125108207734,0.4819339438482996,4000.4711153057488
2025-01-06 00:00:00,65.92179581124466,137.26327275164488,127.66955377875229,71.94442098031132,71.63019561780183,94.08788148205556,83.91447556485693,62.97884351763599,468.51059223220284,72.49738859421682,76.97627473109222,82.57072996012649,99.65702581333025,49.44253126040165,90.97918435563267,125.1459911960465,9.00272428013841,26.861083090413455,144.55980313704623,30.10023941668308,79.99356418621929,75.2889206697151,58.76859665458226,42.311235133336766,4.306158794803377,3.1617945359658863,1.9105663535658242,74.65775192022816,53.810563742532224,56.99825351930701,156.6317072352186,160.67292043468632,28.473662786980494,64.916752742444,653.6655873977257,16.746809494253768,0.47651697275262583,3524.5053701459506
2025-01-06 01:00:00,63.2307479045834,133.06355355782455,120.42890373357922,68.9593854614555,67.08998471507019,90.53492101315136,82.95731082677858,58.75048003170453,456.71269560363777,68.78371794473122,71.95293294078205,76.78523841061994,98.29814998846008,46.88890343170578,89.41635950332466,125.95990486155517,8.14237006392311,26.122473070386484,135.67992796625163,30.007677751764902,79.80721137151232,72.94770408659026,57.87882360710365,42.720775504208504,4.341824024777376,2.9550509186968568,1.824172912889223,73.12982812397345,52.54009606161327,55.18354462788429,153.68152031612314,154.94347589241565,27.637000775087444,63.74164332092629,634.7160747983484,16.018946024717575,0.46752345600969714,3414.300854604168
